0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0,0,0,0,1,0,E,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,63
3,0,1,0,A,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2454,d,3,1,1,0,4,0,0,0,0,0,2,1,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,q,1145,1,0,8,0,0,0,0,0,0,0,0,0,0,A,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,5,1,1246,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,3,0,884,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,75,0,0,5,0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,3,E,1,4,1070,0,0,0,0,0,0,1,0,0,0,6,5
0,1,146,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,764,0,0,0,0,0,1,0,0,1,0,0
2,0,8,0,0,0,0,0,0,J,d,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1572,0,5,3,0,A,0,2,1,0,1
4,0,0,0,0,1,66,0,1,0,0,9,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,839,0,0,2,0,3,1,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,1,A,0,0,0,0,1,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,4,1,1679,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,J,0,F,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,1,4023,0,0,1,0,0,0,1
0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,293,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,109,0,0,0,0,0,E
0,0,0,0,2,0,1,1,M,141,0,0,0,0,0,0,K,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,8,0,0,2,0,364,0,1,C,0,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1492,I,0,0,1
1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,j,1,0,0,2,0,0,0,1,1,0,0,2,2,0,0,0,0,0,K,1781,0,7,0
0,0,1,0,2,0,0,0,B,226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,M,0,0,256,0,0
0,2,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,S,2,5,0,I,0,0,3,0,0,0,0,2,0,0,0,B,0,2282,4
1,1,0,0,6,0,0,4,0,1,0,0,2,0,0,7,0,0,1,0,0,1,0,0,0,0,0,0,3,102,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,2,2841
