0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6,0,1249,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,888,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,68,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,2,1096,0,0,0,0,0,0,0,0,0,0,9,7
0,0,153,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,0,0,0,0,0,9,e,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1595,0,3,1,0,7,0,1,1,0,1
0,0,0,0,0,0,W,0,0,0,0,A,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1687,0,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,E,0,E,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4032,0,0,1,0,0,0,1
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84,0,1,0,0,0,D
0,0,0,0,0,1,1,0,7,125,0,0,0,0,0,0,J,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,C,0,0,1,0,395,0,1,G,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,9,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1497,E,0,0,1
2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,j,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,F,1793,0,6,0
0,0,0,0,0,0,0,0,5,215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,E,0,0,290,0,0
0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Q,1,3,0,6,0,0,0,0,0,0,0,2,0,0,1,3,0,2315,2
1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,3,109,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2849
