0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0,0,0,0,0,0,0,1,1,2,1,0,7,0,2,0,0,0,0,0,0,0,0,0,1792,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0
2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,400,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,1,1,1,87,1,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,2,3790,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0
0,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,63
4,0,1,0,A,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,2445,k,4,0,2,0,3,0,0,0,0,0,2,1,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,n,1148,1,0,A,0,0,0,0,0,0,0,0,0,0,A,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,5,1,1245,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,3,0,883,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,72,0,0,3,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,2,C,1,3,1076,0,0,0,0,0,0,3,0,0,0,A,5
0,0,152,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,759,0,0,0,0,0,1,0,0,0,0,0
2,0,C,0,0,0,0,0,0,K,e,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1568,0,5,2,0,9,0,2,1,0,1
2,0,0,0,0,1,v,0,0,0,1,A,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,851,0,1,1,1,2,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,3,1,1682,0,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,S,0,G,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,0,0,0,1,0,1,4010,0,0,1,0,0,0,1
0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,299,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,101,0,1,0,0,0,E
